fuel_consumption,accelerator_pedal_value,throttle_position_signal,intake_air_pressure,absolute_throttle_position,engine_in_fuel_cut_off,engine_speed,engine_torque_after_correction,torque_of_friction,flywheel_torque_after_torque_interventions,engine_torque,calculated_load_value,flywheel_torque,current_gear,wheel_velocity_front_left_hand,wheel_velocity_rear_right_hand,wheel_velocity_front_right_hand,wheel_velocity_rear_left_hand,clutch_operation_acknowledge,gear_selection,vehicle_speed,acceleration_speed_longitudinal,indication_of_brake_switch_on_off,master_cylinder_pressure,calculated_road_gradient,acceleration_speed_lateral,steering_wheel_speed,steering_wheel_angle,time_s,driver_id,pathorder
2009.6,25.4,24.9,90,27.5,0,2016,53.9,10.9,107.5,53.9,74.9,108.2,3,20.8,19.7,19.9,20.6,1,5,19,1.3,1,1.0,0.0,-0.1,0,-5.2,2591,E,1
2918.4,28.1,56.4,99,49.8,0,2279,65.6,10.9,128.7,65.6,91.4,128.7,3,26.5,25.3,25.6,26.1,1,5,25,1.6,1,1.0,0.5,0.0,4,-2.3,2592,E,1
3225.6,28.1,76.1,100,65.1,0,2435,67.2,10.9,129.7,67.2,94.1,129.7,3,32.1,30.9,31.2,31.8,1,5,30,1.5,1,1.0,1.5,-0.1,0,-2.7,2593,E,1
3481.6,28.1,54.0,99,51.8,0,2610,66.8,11.3,126.2,66.8,92.2,125.3,3,37.5,36.2,36.5,37.1,1,5,35,1.4,1,1.0,2.5,0.0,0,-1.1,2594,E,1
3072.0,20.3,26.8,85,31.8,0,2751,55.5,11.7,72.9,56.6,74.1,85.7,3,42.5,41.3,41.7,42.1,1,5,40,1.0,1,1.0,2.5,0.1,4,1.5,2595,E,1
2355.2,23.4,23.5,84,26.7,0,2393,52.7,10.9,101.4,53.5,71.4,101.4,4,46.1,45.1,45.2,45.8,0,5,44,0.7,1,1.0,1.5,0.3,0,2.2,2596,E,1
1177.6,2.7,9.4,41,17.6,0,2227,23.0,12.1,-16.9,22.7,32.2,-17.3,4,48.8,47.8,48.0,48.4,1,5,46,0.1,1,1.0,1.5,0.4,0,3.6,2597,E,1
435.2,0.0,7.5,28,14.9,0,1593,10.5,11.7,-1.2,4.3,19.2,-16.7,5,48.8,48.0,48.0,48.5,0,5,46,-0.3,1,1.0,1.5,0.3,0,0.4,2598,E,1
332.8,0.0,7.1,29,15.3,0,1485,7.8,11.3,-1.0,3.9,20.0,-0.8,0,48.9,48.0,48.0,48.6,1,6,47,-0.3,1,1.0,1.5,0.1,0,3.1,2599,E,1
268.8,0.0,6.1,30,14.1,0,1084,11.7,11.7,2.3,12.1,20.4,2.2,0,48.8,48.0,48.0,48.5,1,6,46,-0.3,1,1.0,1.5,0.2,0,2.5,2600,E,1
294.4,0.0,6.6,37,14.5,0,925,12.5,11.7,2.6,12.5,27.5,2.3,0,48.5,47.8,48.0,48.3,1,6,46,-0.3,1,1.0,1.0,0.1,0,1.7,2601,E,1
294.4,0.0,6.6,40,14.5,0,873,12.9,11.7,3.9,12.9,30.2,4.2,0,48.1,47.2,47.6,47.9,1,6,46,-0.3,2,1.9,0.0,0.4,4,8.8,2602,E,1
294.4,0.0,6.6,41,14.5,0,856,13.7,11.7,3.9,13.7,30.6,4.1,0,46.6,45.7,45.7,46.4,1,6,44,-0.7,2,7.4,0.0,0.5,0,8.4,2603,E,1
281.6,0.0,6.6,41,14.5,0,850,14.1,11.7,4.5,14.1,31.0,4.5,0,42.8,41.9,42.0,42.5,1,6,41,-1.5,2,17.3,0.0,0.3,0,5.0,2604,E,1
281.6,0.0,6.6,41,14.1,0,841,14.5,11.7,9.9,14.8,31.4,10.3,0,37.1,36.1,36.3,36.9,1,6,35,-1.9,2,22.1,0.0,0.2,0,3.2,2605,E,1
320.0,0.0,6.6,44,14.5,0,833,16.0,12.1,7.2,16.0,34.5,7.5,0,31.1,30.2,30.3,30.9,1,6,30,-1.5,2,15.8,0.0,0.3,4,12.8,2606,E,1
307.2,0.0,6.6,43,14.5,0,848,15.2,12.1,7.4,15.6,33.7,7.4,0,26.8,26.0,26.0,26.5,1,6,25,-1.5,2,17.1,0.0,0.3,0,12.7,2607,E,1
320.0,0.0,6.6,43,14.5,0,849,15.2,11.7,7.9,15.2,33.7,8.6,0,21.3,20.3,20.4,21.1,1,6,20,-1.8,2,19.3,0.0,0.1,8,4.4,2608,E,1
307.2,0.0,6.6,44,14.5,0,847,15.6,11.7,7.7,15.6,33.7,8.3,0,15.3,14.3,14.3,15.1,1,6,14,-1.7,2,16.4,0.0,0.1,0,2.7,2609,E,1
320.0,0.0,7.1,45,14.5,0,839,16.0,11.7,9.5,16.0,34.5,9.6,0,10.6,9.8,9.8,10.6,1,6,10,-1.3,2,12.5,0.0,0.0,0,0.8,2610,E,1
320.0,0.0,6.6,45,14.5,0,823,16.0,11.7,8.3,16.0,35.3,8.7,0,6.0,5.2,5.3,6.0,1,6,6,-1.4,2,11.4,0.5,0.0,0,0.8,2611,E,1
320.0,0.0,6.6,46,14.5,0,783,16.4,11.7,11.8,16.4,36.5,11.8,0,2.1,1.1,1.2,2.1,1,6,1,-1.0,2,6.5,0.0,0.0,0,0.8,2612,E,1
294.4,0.0,6.1,46,14.1,0,731,15.2,11.7,10.6,15.2,36.1,10.6,0,0.6,0.0,0.0,0.5,1,6,0,-0.2,1,0.9,0.0,0.0,0,0.7,2613,E,1
281.6,0.0,6.1,48,14.1,0,675,16.4,11.7,6.8,16.4,37.3,6.6,0,0.3,0.0,0.0,0.3,1,6,0,-0.2,1,1.0,0.0,0.0,0,0.8,2614,E,1
268.8,0.0,6.1,48,14.1,0,669,16.4,11.7,10.2,16.4,37.3,10.5,0,0.1,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2615,E,1
294.4,0.0,6.1,48,14.1,0,671,16.4,11.7,9.6,16.4,37.3,10.0,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2616,E,1
268.8,0.0,6.1,48,14.1,0,672,16.0,11.7,9.7,16.0,36.9,10.0,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2617,E,1
281.6,0.0,6.1,48,14.1,0,670,16.4,11.7,10.2,16.4,37.3,10.1,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2618,E,1
281.6,0.0,6.1,49,14.1,0,659,17.2,11.7,11.4,17.2,38.0,11.8,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2619,E,1
281.6,0.0,6.1,50,14.1,0,663,17.2,11.7,12.5,17.6,38.8,12.6,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2620,E,1
281.6,0.0,6.1,50,14.1,0,667,17.6,12.1,12.8,17.6,39.6,12.6,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.7,2621,E,1
294.4,0.0,6.1,51,14.1,0,666,17.6,11.7,12.7,17.6,39.2,12.7,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2622,E,1
294.4,0.0,6.1,51,14.1,0,667,17.6,12.1,10.8,17.6,39.6,11.2,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2623,E,1
281.6,0.0,6.1,51,14.1,0,667,17.6,11.7,11.9,17.6,39.6,12.0,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2624,E,1
294.4,0.0,6.1,51,14.1,0,668,17.6,12.1,13.0,17.6,39.6,12.9,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.7,2625,E,1
281.6,0.0,6.1,51,14.1,0,670,17.6,12.5,12.7,17.6,39.2,13.2,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2626,E,1
294.4,0.0,6.1,51,14.1,0,673,17.2,12.5,11.6,17.6,39.2,12.0,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2627,E,1
294.4,0.0,6.1,50,14.1,0,686,16.0,12.5,6.9,16.0,38.4,7.3,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2628,E,1
268.8,0.0,6.1,47,14.1,0,683,15.6,12.5,7.8,15.6,36.5,7.8,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2629,E,1
281.6,0.0,5.7,46,14.1,0,680,15.2,12.5,6.3,15.2,35.7,6.3,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2630,E,1
268.8,0.0,5.7,46,13.7,0,677,14.8,11.7,5.5,14.8,34.9,5.7,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.8,2631,E,1
268.8,0.0,5.7,46,13.7,0,670,15.2,11.7,7.7,15.2,34.9,7.8,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2632,E,1
256.0,0.0,5.7,46,13.7,0,668,15.2,11.7,7.7,15.2,35.3,7.7,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2633,E,1
268.8,0.0,5.7,46,14.1,0,671,14.8,11.7,6.6,15.2,34.9,7.1,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2634,E,1
268.8,0.0,5.7,46,14.1,0,668,14.8,11.7,7.0,15.2,34.9,7.2,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2635,E,1
256.0,0.0,5.7,45,14.1,0,673,14.8,11.7,6.6,14.8,34.5,6.6,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2636,E,1
268.8,0.0,5.7,45,14.1,0,669,14.8,11.7,6.2,14.8,34.5,6.6,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.8,2637,E,1
268.8,0.0,5.7,46,13.7,0,668,14.8,11.7,5.9,14.8,34.9,5.8,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2638,E,1
268.8,0.0,5.7,45,13.7,0,668,14.8,11.7,6.4,14.8,34.5,6.9,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.6,2639,E,1
268.8,0.0,5.2,45,13.7,0,677,12.9,10.5,-0.3,13.3,34.1,0.0,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2640,E,1
217.6,0.0,4.7,42,13.3,0,652,10.9,9.8,3.1,10.9,31.4,3.3,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2641,E,1
217.6,0.0,4.7,41,13.3,0,632,11.3,9.4,4.0,11.3,30.6,3.9,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2642,E,1
192.0,0.0,4.7,41,13.3,0,623,11.7,9.4,4.0,11.7,30.2,4.5,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.7,2643,E,1
204.8,0.0,4.7,41,13.3,0,624,11.7,9.4,4.5,11.7,30.2,4.9,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2644,E,1
204.8,0.0,4.7,41,13.3,0,625,11.7,9.4,3.8,11.7,30.2,3.9,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2645,E,1
204.8,0.0,4.7,40,13.3,0,631,11.7,9.4,4.2,11.7,29.8,4.3,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2646,E,1
204.8,0.0,4.7,40,13.3,0,629,11.7,9.4,3.7,11.7,29.8,4.0,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2647,E,1
204.8,0.0,4.7,40,13.3,0,632,11.7,9.4,3.5,11.7,29.8,3.8,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2648,E,1
204.8,0.0,4.7,40,13.3,0,632,11.7,9.4,3.3,11.3,29.4,3.7,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.7,2649,E,1
192.0,0.0,4.7,40,13.3,0,623,11.7,9.4,4.5,11.7,29.8,4.9,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2650,E,1
204.8,0.0,4.7,40,13.3,0,630,11.7,9.4,4.4,11.7,29.8,4.3,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2651,E,1
230.4,0.0,5.2,44,13.3,0,630,12.9,10.5,6.5,12.9,32.9,6.9,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.6,2652,E,1
268.8,0.0,6.1,47,14.1,0,676,15.2,14.5,-5.3,15.2,35.7,-4.7,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2653,E,1
281.6,0.0,6.1,48,14.1,0,661,16.4,14.5,5.0,16.4,36.5,5.5,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.7,2654,E,1
281.6,0.0,6.1,48,14.1,0,664,16.0,13.7,5.9,16.4,37.3,5.8,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2655,E,1
281.6,0.0,6.1,48,14.1,0,659,16.4,13.3,7.7,16.4,37.3,8.1,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2656,E,1
294.4,0.0,6.6,51,14.1,0,662,16.4,12.5,11.4,16.4,39.2,11.1,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.8,2657,E,1
320.0,0.0,5.7,52,14.1,0,680,16.0,12.5,6.5,16.0,41.2,6.7,0,0.0,0.0,0.0,0.3,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2658,E,1
256.0,0.0,6.1,48,13.7,0,650,17.2,12.5,11.8,17.2,37.3,11.9,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2659,E,1
281.6,0.0,6.1,49,14.1,0,658,16.8,12.1,10.4,16.8,37.6,10.6,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.7,2660,E,1
281.6,0.0,6.1,49,14.1,0,661,16.8,11.7,10.5,16.8,38.0,10.8,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2661,E,1
294.4,0.0,6.1,49,14.1,0,668,16.4,11.7,11.1,16.8,38.0,11.4,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.6,2662,E,1
294.4,0.0,6.1,49,14.1,0,669,16.8,11.7,10.8,16.8,38.0,10.8,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2663,E,1
281.6,0.0,6.1,49,14.1,0,671,16.4,11.7,10.1,16.4,38.0,10.4,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.8,2664,E,1
307.2,0.0,6.1,49,14.1,0,670,16.4,12.1,9.3,16.8,38.0,9.6,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.8,2665,E,1
281.6,0.0,6.1,49,14.1,0,670,16.4,12.1,7.3,16.4,37.6,7.4,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.7,2666,E,1
281.6,0.0,6.1,49,14.1,0,671,16.4,12.1,9.7,16.4,37.6,9.6,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2667,E,1
294.4,0.0,6.1,48,14.1,0,676,16.0,12.5,8.4,16.0,36.9,8.9,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2668,E,1
281.6,0.0,6.1,48,14.1,0,677,15.6,12.5,7.5,15.6,36.5,8.0,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.7,2669,E,1
294.4,0.0,6.1,47,14.1,0,676,15.6,12.5,8.4,15.6,36.5,8.4,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.7,2670,E,1
281.6,0.0,6.1,47,14.1,0,673,15.6,12.5,8.6,15.6,35.7,8.6,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.1,0.0,0.0,0,0.8,2671,E,1
294.4,0.0,6.1,47,14.1,0,669,15.6,12.1,8.1,15.6,36.1,8.4,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2672,E,1
268.8,0.0,6.1,47,14.1,0,671,15.6,12.1,7.8,15.6,36.1,8.2,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.7,2673,E,1
281.6,0.0,6.1,47,14.1,0,669,15.6,12.1,7.6,15.6,36.1,7.6,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.1,0.0,0.0,0,0.8,2674,E,1
281.6,0.0,6.1,47,14.1,0,670,15.6,11.7,8.3,15.6,36.1,8.2,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.5,2675,E,1
268.8,0.0,6.1,47,14.1,0,668,15.6,11.7,7.9,15.6,36.1,8.0,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.1,0.0,0.0,0,0.6,2676,E,1
268.8,0.0,6.1,47,14.1,0,665,15.6,11.7,8.8,15.6,36.1,9.0,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.8,2677,E,1
281.6,0.0,6.1,47,14.1,0,668,15.6,11.7,8.8,15.6,36.1,8.8,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.1,0.0,0.0,0,0.6,2678,E,1
281.6,0.0,6.1,48,14.1,0,666,15.6,11.7,8.6,16.0,36.5,8.9,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.8,2679,E,1
281.6,0.0,6.1,47,14.1,0,673,15.2,11.3,3.0,15.2,36.1,2.7,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2680,E,1
268.8,0.0,4.7,43,13.3,0,677,10.2,10.2,1.5,10.2,32.2,1.6,0,0.0,0.0,0.0,0.0,1,6,0,0.0,1,1.0,0.0,0.0,0,0.8,2681,E,1
204.8,0.0,4.7,40,13.3,0,639,11.3,9.8,3.4,11.3,30.2,3.3,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2682,E,1
204.8,0.0,4.7,40,13.3,0,633,11.3,9.4,3.9,11.7,29.4,4.1,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.1,0.0,0.0,0,0.8,2683,E,1
204.8,0.0,4.7,40,13.3,0,630,11.3,9.4,3.9,11.3,29.4,4.1,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,1,1.0,0.0,0.0,0,0.8,2684,E,1
204.8,0.0,4.7,41,13.3,0,618,12.1,9.4,10.3,12.1,30.2,10.3,0,0.0,0.0,0.0,0.0,1,6,0,-0.1,2,5.5,0.0,0.0,0,0.6,2685,E,1
217.6,0.0,4.7,43,13.3,0,623,12.9,9.8,5.0,12.9,31.8,5.3,0,0.0,0.0,0.0,0.0,1,6,0,0.0,2,27.5,0.0,0.0,0,0.8,2686,E,1
268.8,0.0,6.6,47,14.1,0,687,15.6,9.8,33.1,15.6,35.7,32.1,1,0.0,0.0,0.0,0.0,1,5,0,0.2,1,3.0,0.0,0.0,0,-0.7,2687,E,1
1139.2,20.7,15.0,73,20.4,0,1504,40.6,9.4,82.5,40.6,59.2,82.5,1,3.6,2.7,2.7,3.5,1,5,4,2.1,1,1.0,0.0,0.0,0,0.1,2688,E,1
1740.8,23.8,18.3,76,23.1,0,2140,47.3,9.4,93.9,47.3,60.8,94.1,1,12.4,11.4,11.5,12.3,1,5,11,2.2,1,1.0,5.5,0.0,4,5.1,2689,E,1
2752.0,31.6,25.4,81,27.8,0,2875,50.4,9.4,82.9,53.5,67.8,108.5,1,19.5,18.6,18.7,19.4,1,5,18,1.9,1,1.1,0.0,0.0,0,5.8,2690,E,1
3187.2,34.8,33.8,94,34.1,0,2659,59.8,9.0,125.7,60.5,84.3,126.4,2,26.3,25.1,25.3,25.9,1,5,25,1.9,1,1.1,0.0,0.0,0,3.7,2691,E,1
4108.8,31.2,52.6,94,50.2,0,3240,64.1,10.9,94.0,64.1,80.8,93.6,2,33.5,32.4,32.7,33.1,1,5,32,2.1,1,1.1,0.0,0.1,4,10.3,2692,E,1
2918.4,24.2,23.5,78,27.5,0,2991,49.2,12.1,95.1,52.3,64.7,95.1,3,38.5,37.6,37.9,38.1,1,5,36,1.0,1,1.1,0.5,0.4,0,17.1,2693,E,1
2764.8,25.8,25.8,85,28.6,0,2735,54.3,11.7,83.5,55.5,72.9,102.0,3,42.0,41.2,41.3,41.6,1,5,40,0.9,1,1.1,0.5,0.7,0,11.3,2694,E,1
2278.4,15.6,19.7,73,25.9,0,2296,42.6,11.3,0.0,43.0,65.5,-0.8,4,44.8,43.8,43.9,44.4,0,5,43,0.5,1,1.0,0.5,0.8,4,14.4,2695,E,1
435.2,0.0,7.5,32,15.3,0,1545,8.2,12.5,4.3,7.4,21.2,-12.5,4,44.3,43.3,43.5,44.0,1,5,42,-0.7,2,6.6,0.5,0.5,4,5.1,2696,E,1
460.8,0.0,7.5,39,15.3,0,1295,13.3,12.5,-8.2,8.6,28.6,-8.2,5,39.0,38.1,38.2,38.8,1,5,37,-2.0,2,22.4,0.5,0.3,4,9.7,2697,E,1
435.2,0.0,9.4,44,15.7,0,1141,18.0,12.1,83.3,18.4,32.5,84.7,5,34.3,33.6,33.7,34.0,1,5,33,-0.5,1,2.1,0.5,0.6,8,21.2,2698,E,1
1011.2,4.3,9.9,51,17.6,0,1747,29.3,12.1,0.2,28.9,40.0,0.4,4,34.1,32.9,33.3,33.9,1,5,32,0.2,1,1.0,0.5,-0.1,60,2.3,2699,E,1
1011.2,19.5,16.5,63,20.8,0,1639,35.2,11.7,97.1,35.2,49.0,98.3,4,33.6,32.2,32.4,33.4,0,5,32,0.2,1,1.0,0.5,0.1,4,1.1,2700,E,1
1766.4,27.3,32.4,96,32.5,0,1618,57.4,10.2,118.4,57.4,86.3,118.4,4,35.3,34.4,34.5,35.0,0,5,34,0.8,1,1.0,0.5,0.2,4,6.2,2701,E,1
2060.8,28.5,35.7,99,36.9,0,1722,61.7,10.2,117.6,61.7,90.6,117.6,4,37.6,36.6,36.9,37.3,0,5,36,0.9,1,1.0,0.5,0.1,0,3.5,2702,E,1
2201.6,26.6,34.8,97,35.7,0,1834,61.3,10.2,102.6,61.3,88.6,101.3,4,40.1,39.0,39.2,39.6,0,5,38,0.9,1,1.1,1.0,0.1,0,6.9,2703,E,1
1088.0,2.7,9.4,49,17.6,0,1861,20.3,11.7,-21.4,19.9,38.0,-21.4,4,41.4,40.1,40.1,41.1,0,5,39,0.1,1,1.0,1.5,0.2,0,6.5,2704,E,1
89.6,0.0,8.0,27,15.3,0,1771,0.8,12.5,9.9,0.8,18.4,9.9,4,39.3,38.6,38.6,39.1,0,5,37,-0.5,1,1.1,2.5,0.2,0,9.3,2705,E,1
716.8,12.9,11.3,40,17.3,0,1746,23.4,12.1,56.1,23.4,29.8,56.1,4,37.5,36.3,36.5,37.3,1,5,36,0.0,1,1.1,3.5,0.3,0,8.8,2706,E,1
1420.8,14.8,14.6,67,20.4,0,1941,38.7,10.9,43.6,38.7,50.2,41.2,4,37.8,36.3,36.4,37.5,1,5,36,0.4,1,1.1,4.0,0.0,12,-5.7,2707,E,1
601.6,0.0,6.1,32,14.5,0,1660,12.1,12.1,-20.0,11.7,22.4,-20.0,4,37.6,36.2,36.4,37.5,1,5,36,-0.1,1,1.0,4.5,-0.2,4,-1.6,2708,E,1
243.2,0.0,5.7,24,13.7,0,1218,7.8,12.5,1.2,7.8,14.9,0.9,4,36.3,35.2,35.3,36.1,1,5,34,-0.4,1,1.1,4.5,-0.2,12,0.8,2709,E,1
832.0,14.5,12.7,50,18.4,0,1703,28.1,11.7,59.8,28.5,38.0,59.8,4,35.4,34.1,34.2,35.1,1,5,34,0.0,1,1.0,4.5,-0.2,4,-4.0,2710,E,1
1382.4,18.0,16.0,70,21.2,0,1935,41.0,10.9,84.6,41.0,52.9,84.9,4,36.6,35.5,35.8,36.3,1,5,35,0.4,1,1.1,4.5,0.1,8,6.5,2711,E,1
1830.4,21.1,19.3,79,23.9,0,2128,49.2,10.9,89.2,49.2,63.9,89.2,4,38.9,37.9,38.2,38.5,1,5,37,0.6,1,1.1,4.0,0.9,16,23.6,2712,E,1
1984.0,22.3,20.2,80,24.3,0,2211,50.4,10.9,91.4,50.4,65.1,91.4,4,41.4,40.6,40.8,41.0,1,5,40,0.6,1,1.0,3.0,0.9,4,19.4,2713,E,1
1280.0,10.5,11.8,52,19.2,0,2133,31.6,11.7,14.5,31.6,40.4,14.5,4,43.4,42.7,42.9,43.1,0,5,41,0.2,1,1.1,1.5,0.9,4,21.6,2714,E,1
1152.0,14.8,14.1,55,20.0,0,2144,32.4,12.1,39.5,32.4,40.4,39.5,4,43.6,42.8,43.2,43.3,1,5,42,0.1,1,1.1,0.5,1.0,0,15.9,2715,E,1
896.0,10.5,10.8,47,17.6,0,2108,24.2,12.5,24.9,24.2,30.6,24.9,4,44.4,44.0,44.0,44.0,0,5,42,0.0,1,1.0,0.0,0.6,4,14.8,2716,E,1
806.4,10.9,10.8,42,17.6,0,2101,23.0,12.5,23.1,23.0,29.0,23.1,4,44.4,44.0,44.0,44.1,0,5,42,0.0,1,1.0,0.0,0.2,12,0.2,2717,E,1
742.4,9.4,9.9,40,17.3,0,2069,21.9,12.5,12.8,21.9,27.5,12.8,4,44.4,43.6,44.0,44.1,0,5,42,0.0,1,1.0,0.0,-0.2,0,-0.7,2718,E,1
614.4,9.0,8.9,33,16.1,0,2005,18.0,12.9,11.4,18.0,22.4,11.4,4,43.9,42.4,42.7,43.6,0,5,42,-0.1,1,1.0,0.5,-0.2,0,0.2,2719,E,1
1100.8,16.8,14.6,56,20.0,0,2125,33.2,12.1,70.6,33.2,40.8,70.6,4,43.8,42.4,42.7,43.4,1,5,42,0.1,1,1.0,1.0,0.0,4,4.0,2720,E,1
1779.2,18.4,17.4,69,22.4,0,2302,43.4,11.7,72.4,43.4,53.7,72.4,4,45.4,44.2,44.4,45.0,1,5,43,0.5,1,1.0,0.5,0.0,0,-0.5,2721,E,1
1715.2,16.0,16.5,65,22.0,0,2347,41.0,12.5,56.3,41.0,50.6,56.3,4,47.1,46.0,46.1,46.9,0,5,45,0.4,1,1.0,0.0,-0.2,4,-3.6,2722,E,1
1536.0,18.4,16.9,71,22.0,0,2086,39.5,11.3,87.8,42.2,53.7,88.1,5,48.3,47.1,47.3,47.9,0,5,46,0.3,1,1.0,1.0,-0.2,0,-2.6,2723,E,1
